PRMName,Name,x,y,Type,Type_ID,InitialStorage,InitialStorageMID,InitialStorageMID_text,AreaCapFactor,AreaCapFactorMID,AreaCapFactorMID_text,EndingStorage,EndingStorageMID,EndingStorageMID_text,EndingStorageMethod,EvaporationRatePathname,EvaporationRatePathnameMID,EvaporationRatePathnameMID_text,ElevationAreaCapacityPathname,ElevationAreaCapacityPathnameMID,ElevationAreaCapacityPathnameMID_text,AuthorID,AuthorName_text,Categories,Categories_text,Description
Sink R3,Sink R3,-13436938.3,4260441.322,Sink Node,12,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,
Sink SB-SLO,Sink SB-SL,-13436938.3,4260441.322,Sink Node,12,,,,,,,,,,,,,,,,,4,Mimi Jenkins,4,,SB-SLO
Sink SR-12,SinkSR-12,-13399689.53,4535836.851,Sink Node,12,,,,,,,,,,,,,,,,,4,Mimi Jenkins,3,,Extra evaporation losses for CVP part of San Luis (DWRSIM CP11 Evap)
Sink T25,Sink T25,-13275616.08,4308927.877,Sink Node,12,,,,,,,,,,,,,,,,,13,Stacy Tanaka,,,Sink from Fresno
South Bay PMP,SoBayPMP,-13539352.38,4548283.657,Pump Plant Node,14,,,,,,,,,,,,,,,,,8,Brian Van Lienden,3,,South Bay Pumping Plant
SR-10,SR-10,-13416228.61,4573201.365,Surface Storage Node,7,1000,909,R1 Card for DWRSIM CP10: Initial storage card,0.004627,910,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat file,792.5599976,911,Ending storage for Unconstrained Run set equal to final Base Case run (A03C46).  This keeps overall surface water consistent between two runs.,1,/UCD CAP1/SR-10/EVAP_RATE(FT)//1MON/NEW MELONES RES-DWR_514/,912,EV Card for DWRSIM CP10: Monthly evaporation values,/UCD CAP1/SR-10/EL-AR-CAP///NEW MELONES RES-DWR_514/,913,RS;RA;RE Cards for DWRSIM CP10: reservoir storage; area; elevation relationships,13,Stacy Tanaka,3,,New Melones Reservoir
SR-12,SR-12,-13484579.04,4443699.895,Surface Storage Node,7,525,919,RL1 Card for DWRSIM CP 11 & 12: Sum of the two initial storage values,0.00997,920,Calculated assuming a linear slope between the minimum and maximum storage and area values. Original value of 0.00613 subsequently corrected to 0.00997 after A03C20 because evaporation is still substantially smaller than DWRSIM run 514 combined for SR-11&12. See Source file for correction calculation (MJ),492.6400146,921,Ending storage for Unconstrained Run set equal to final Base Case run (A03C46).  This keeps overall surface water consistent between two runs.,1,/UCD CAP1/SR-12/EVAP_RATE(FT)//1MON/SWP SAN LUIS RES-DWR_514/,922,EV Card for DWRSIM CP 11 & 12: monthly TS of evaporation,/UCD CAP1/SR-12/EL-AR-CAP///SAN LUIS RESERVOIR-DWR_514/,923,RS;RA;RE Cards from DWRSIM CP 11 & 12: Values are combined on \Spiff\ex_hobbes\Report\Software & Data Appendices\H (Infrastructure)\SR-12 EL-AR-CAP Calcs.xls,8,Brian Van Lienden,3,,San Luis Reservoir
SR-15,SR-15,-13552709.81,4525029.991,Surface Storage Node,7,28,929,R1 Card for DWRSIM CP15: Initial storage card,0.012203,930,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat file,24.62999916,931,Ending storage for Unconstrained Run set equal to final Base Case run (A03C46).  This keeps overall surface water consistent between two runs.,1,/UCD CAP1/SR-15/EVAP_RATE(FT)//1MON/DEL VALLE RESERVOIR-DWR_514/,932,EV Card for DWRSIM CP15: Monthly time series of evaporation,/UCD CAP1/SR-15/EL-AR-CAP///LAKE DEL VALLE-DWR_514/,933,RS;RA;RE Cards for DWRSIM CP15: reservoir storage; area; elevation relationships,8,Brian Van Lienden,3,,Lake Del Valle
SR-18,SR-18,-13325608.56,4439239.142,Surface Storage Node,7,176,939,R1 Card for DWRSIM CP18: Initial storage card,0.008752,940,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat file,213.1499939,941,Ending storage for Unconstrained Run set equal to final Base Case run (A03C46).  This keeps overall surface water consistent between two runs.,1,/UCD CAP1/SR-18/EVAP_RATE(FT)//1MON/MILLERTON LAKE-DWR_514/,942,EV Card for DWRSIM CP18: Monthly time series of evaporation,/UCD CAP1/SR-18/EL-AR-CAP///MILLERTON LAKE-DWR_514/,943,RS;RA;RE Cards for DWRSIM CP15: reservoir storage; area; elevation relationships,8,Brian Van Lienden,3,,Millerton Lake
SR-1,SR-1,-13665929.52,4983013.917,Surface Storage Node,7,2053,37,R1 Card for DWRSIM CP1: Initial storage card,0.006135,38,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat file,1774.069946,39,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the inital results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-1/EVAP_RATE(FT)//1MON/CLAIR ENGLE LAKE-PROSIM/,40,The units of the base data are asumed to be in 1/100 feet/month,/UCD CAP1/SR-1/EL-AR-CAP///CLAIR ENGLE LAKE-DWR_514/,41,RS;RA;RE Cards for DWRSIM CP1: reservoir storage; area; elevation relationships,13,Stacy Tanaka,1,,Clair Engle Lake
SR-20,SR-20,-13388174.89,4520815.305,Surface Storage Node,7,229,950,R1 Card for DWRSIM CP20: Initial Storage,0.00638,951,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat file,834.5900269,952,Ending storage for Unconstrained Run set equal to final Base Case run (A03C46).  This keeps overall surface water consistent between two runs.,1,/UCD CAP1/SR-20/EVAP_RATE(FT)//1MON/LAKE MCCLURE-DWR_514/,953,EV Card for DWRSIM CP20: Monthly time series of evaporation,/UCD CAP1/SR-20/EL-AR-CAP///LAKE MCCLURE-DWR_514/,954,RS;RA;RE Cards for DWRSIM CP20: reservoir storage; area; elevation relationships,13,Stacy Tanaka,3,,Lake McClure
SR-22,SR-22,-13461980.28,4438262.992,Surface Storage Node,7,0.01,960,Proposed Reservoir: no initial storage,0.006199,961,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat file,0.01,962,equals initial storage,1,/UCD CAP1/SR-22/EVAP_RATE(FT)//1MON/LOS BANOS GRANDES RES-DWR_514/,963,EV Card for DWRSIM CP3: monthly TS of evaporation,/UCD CAP1/SR-22/EL-AR-CAP///LOS BANOS GRANDES RES-DWR_514/,964,RS;RA;RE Cards for DWRSIM CP22: Elevation-Area-Capacity relationship for proposed reservoir,8,Brian Van Lienden,3,,Los Banos Grandes Reservoir
SR-25,SR-25,-13059877.82,4069695.768,Surface Storage Node,7,50,968,R1 Card,0.00558,969,From linear regression of area-capacity data; see Appendix I: Facilities Appendix,45.63999939,970,SWP ending storage levels to CALSIM II benchmark run,1,/UCD CAP1/SR-25/EVAP_RATE(FT)//1MON/SILVERWOOD LAKE-DWR_514/,971,EV Card,/UCD CAP1/SR-25/EL-AR-CAP///SILVERWOOD LAKE-DWR_514/,972,RS;RA;RE Cards,6,Jay Lund,,,Silverwood Lake
SR-27,SR-27,-13044848.59,4009753.231,Surface Storage Node,7,108,977,R1 Card,0.018300001,978,Linear interpolation between max and min usable storage,108.3799973,979,SWP ending storage levels to CALSIM II benchmark run,1,/UCD CAP1/SR-27/EVAP_RATE(FT)//1MON/LAKE PERRIS-DWR_514/,980,EV Card,/UCD CAP1/SR-27/EL-AR-CAP///LAKE PERRIS-DWR_514/,981,RS;RA;RE Cards,6,Jay Lund,,,Lake Perris
SR-28,SR-28,-13219292.45,4114116.685,Surface Storage Node,7,170,986,R1 Card,0.00725,987,Linear interpolation between max and min usable storage values,143.9400024,988,SWP ending storage levels to CALSIM II benchmark run,1,/UCD CAP1/SR-28/EVAP_RATE(FT)//1MON/PYRAMID LAKE-DWR_514/,989,EV Card,/UCD CAP1/SR-28/EL-AR-CAP///PYRAMID LAKE LAKE-DWR_514/,990,RS;RA;RE Cards,6,Jay Lund,,,Pyramid Lake
SR-29,SR-29,-13202594.08,4098434.496,Surface Storage Node,7,294,995,R1 Card,0.00798,996,Linear interpolation between max and min usable storage,299,997,SWP ending storage levels to CALSIM II benchmark run,1,/UCD CAP1/SR-29/EVAP_RATE(FT)//1MON/CASTAIC LAKE-DWR_514/,998,EV Card,/UCD CAP1/SR-29/EL-AR-CAP///CASTAIC LAKE-DWR_514/,999,RS;RA;RE Cards,6,Jay Lund,,,Castaic Lake
SR-3,SR-3,-13640436.39,4951008.693,Surface Storage Node,7,200,48,R1 Card for DWRSIM CP3: Initial storage card,0.012485,49,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat file,235,50,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the initial results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-3/EVAP_RATE(FT)//1MON/WHISKEYTOWN LAKE-DWR_514/,51,EV Card for DWRSIM CP3: monthly TS of evaporation,/UCD CAP1/SR-3/EL-AR-CAP///WHISKEYTOWN LAKE-DWR_514/,52,RS;RA;RE Cards for DWRSIM CP3: Storage-Area-Elevation relationship,13,Stacy Tanaka,1,,Whiskeytown Lake
SR-4,SR-4,-13627522.99,4970669.576,Surface Storage Node,7,2496,59,R1 Card for DWRSIM CP4: Initial storage card,0.00647,60,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat file,3699.320068,61,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the initial results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-4/EVAP_RATE(FT)//1MON/SHASTA LAKE-DWR_514/,62,EV Card for DWRSIM CP4: Monthly TS of evaporation,/UCD CAP1/SR-4/EL-AR-CAP///SHASTA LAKE-DWR_514/,63,RS;RA;RE Cards for DWRSIM CP4: Storage; area; elevation relationship,13,Stacy Tanaka,1,,Shasta Lake
SR-52,SR-52,-13349210.04,4467013.473,Surface Storage Node,7,24,1004,R1 Card for DWRSIM CP52: Initial storage card,0.013405,1005,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat file,39.11999893,1006,Ending storage for Unconstrained Run set equal to final Base Case run (A03C46).  This keeps overall surface water consistent between two runs.,1,/UCD CAP1/SR-52/EVAP_RATE(FT)//1MON/HENSLEY LAKE-DWR_514/,1007,EV Card for DWRSIM CP52: Monthly time series of evaporation,/UCD CAP1/SR-52/EL-AR-CAP///HENSLEY LAKE-DWR_514/,1008,RS;RA;RE Cards for DWRSIM CP52: Storage-Area-Elevation relationship,8,Brian Van Lienden,3,,Hensley Lake
SR-53,SR-53,-13357370.23,4469193.788,Surface Storage Node,7,58,1014,R1 Card for DWRSIM CP53: Initial Storage card,0.008745,1015,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat file,39.04000092,1016,Ending storage for Unconstrained Run set equal to final Base Case run (A03C46).  This keeps overall surface water consistent between two runs.,1,/UCD CAP1/SR-53/EVAP_RATE(FT)//1MON/EASTMAN LAKE-DWR_514/,1017,EV Card for DWRSIM CP 53: Monthly time series of evaporation,/UCD CAP1/SR-53/EL-AR-CAP///EASTMAN LAKE-DWR_514/,1018,RS;RA;RE Cards for DWRSIM CP3: Storage-Area-Elevation relationship,8,Brian Van Lienden,3,,Eastman Lake
SR-6,SR-6,-13527330.81,4798292.957,Surface Storage Node,7,2555,70,R1 Card for DWRSIM CP6: Initial storage card,0.004065,71,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat,2633.350098,72,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the inital results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage. For Unconstrained runs; set equal to Base Case (DWRSIM 514) ending (A02B20 change MJ 09/24/00),1,/UCD CAP1/SR-6/EVAP_RATE(FT)//1MON/LAKE OROVILLE-DWR_514/,73,EV Card,/UCD CAP1/SR-6/EL-AR-CAP///LAKE OROVILLE-DWR_514/,74,RS;RA;RE Cards for DWRSIM CP6: reservoir storage; area; elevation relationships,13,Stacy Tanaka,2,,Lake Oroville
SR-7,SR-7,-13540800.79,4787473.808,Surface Storage Node,7,49.40000153,81,Calculated as 50% of maximum operating storage,0.07,82,Calculated as slope between the minimum and maximum points from the area-capacity relationship,10.89000034,83,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the inital results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage. For Unconstrained runs; set equal to Base Case (DWRSIM 514) ending (A02B20 change MJ 09/24/00),1,/UCD CAP1/SR-7/EVAP_RATE(FT)//1MON/THERMALITO FOREBAY-DWR_514/,84,EV Card for DWRSIM CP7: Monthly TS of evaporation,/UCD CAP1/SR-7/EL-AR-CAP///THERM. AFTERBAY-DWR_514/,85,0,13,Stacy Tanaka,2,,Thermalito Afterbay
SR-81,SR-81,-13405329.98,4537361.627,Surface Storage Node,7,373,1024,R1 Card for DWRSIM CP81: initial storage card,0.005772,1025,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat file,1695.130005,1026,Ending storage for Unconstrained Run set equal to final Base Case run (A03C46).  This keeps overall surface water consistent between two runs.,1,/UCD CAP1/SR-81/EVAP_RATE(FT)//1MON/DON PEDRO RES-DWR_514/,1027,EV Card for DWRSIM CP81: Monthly time series of evaporation,/UCD CAP1/SR-81/EL-AR-CAP///NEW DON PEDRO RES-DWR_514/,1028,RS;RA;RE Cards for DWRSIM CP3: Storage-Area-Elevation relationship,13,Stacy Tanaka,3,,New Don Pedro Reservoir
SR-8,SR-8,-13488366.53,4678775.945,Surface Storage Node,7,549,91,R1 Card for DWRSIM CP8: Initial storage card,0.01117,92,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in main.dat,649.75,93,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the initial results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage. For Unconstrained runs; set equal to Base Case (DWRSIM 514) ending (A02B20 change MJ 09/24/00),1,/UCD CAP1/SR-8/EVAP_RATE(FT)//1MON/FOLSOM LAKE-DWR_514/,94,EV Card for DWRSIM CP8: Monthly TS of evaporation,/UCD CAP1/SR-8/EL-AR-CAP///FOLSOM LAKE-DWR_514/,95,RS;RA;RE Cards,13,Stacy Tanaka,2,,Folsom Lake
SR-ASF,SR-ASF,-13560836.38,4507900.006,Surface Storage Node,7,128,1034,Calculated as 50% of maximum usable storage,0.019123999,1035,Calculated as slope between the minimum and maximum points from the area-capacity relationship.  Extended trendline of SR-ASF to find area elevation capacity for larger Calaveras Reservoir.  SN,128,1036,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the initial results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-LV/EVAP_RATE(FT)//1MON/LOS VAQUEROS RES-CCWD/,1037,Uses Los Vaqueros Reservoir Data,/UCD CAP1/SR-ASF/EL-AR-CAP///SF AGGREGATE RES-SFPUC/,1038,Assumes linear side slopes between maximum storage and area and (0;0),13,Stacy Tanaka,3,,SF aggregate
SR-BBL,SR-BBL,-13617724.71,4838062.925,Surface Storage Node,7,80.19999695,101,Calculated as 50% of maximum operating storage,0.018526319,102,Calculated as slope between the minimum and maximum points from the area-capacity relationship,80.19999695,103,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the inital results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-BBL/EVAP_RATE(FT)//1MON/BLACK BUTTE LAKE/,104,0,/UCD CAP1/SR-BBL/EL-AR-CAP///BLACK BUTTE LAKE/,105,Assumes linear relationship between maximum storage and area and (0;0),7,Brad Newlin,1,,Black Butte Lake
SR-BVLB,SR-BVLB,-13276197.71,4194440.884,Surface Storage Node,7,0.001,,,0,,,0,,,0,/UCD CAP1/SR-LI/EVAP_RATE(FT)//1MON/LAKE ISABELLA/,,,,,,4,Mimi Jenkins,4,,Buena Vista Lake Bed
SR-CFW,SR-CFW,-13505065.43,4728821.131,Surface Storage Node,7,35,112,From R1 Card of HEC-3 Camp Far West Reservoir,0.002602,113,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in the HEC-3 Model input file; Temporarily set at 0 from 0.002602 to re-calibrate in A03B18 with new instream flows mins - obj. to get SR optimized reservoirs to stay full when calibration occurs.,35,114,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the initial results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-CFW/EVAP_RATE(FT)//1MON/CAMP FAR WEST RES-HEC3_BEAR/,115,EV Card for HEC-3 Camp Far West Reservoir: Monthly TS of evaporation,/UCD CAP1/SR-CFW/EL-AR-CAP///CAMP FAR WEST RES-HEC3_BEAR/,116,RS;RA;RE Cards for HEC-3 Camp Far West Reservoir: Storage; area; elevation relationship,13,Stacy Tanaka,2,,Camp Far West Reservoir
SR-CL-IVR,SR-CL-IVR,-13607592.81,4705912.77,Surface Storage Node,7,306.7000122,122,Calculated as 50% of maximum operating storage,0.032558199,123,Calculated as slope between the minimum and maximum points from the area-capacity relationship; Temporarily set to 0 from 0.0325582 to get optimized reservoirs during calibration to stay full during wet periods.,306.7000122,124,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the inital results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-CL-IVR/EVAP_RATE(FT)//1MON/CLEAR LAKE AND INDIAN  VALLEY/,125,0,/UCD CAP1/SR-CL-IVR/EL-AR-CAP///CLEAR LAKE AND INDIAN VALLEY/,126,0,7,Brad Newlin,2,,Clear Lake & Indian Valley Reservoir
SR-CR1,SR-CR1,-12707874.76,4071449.18,Surface Storage Node,7,0.01,,,0,,,0.01,,,1,,,,,,,4,Mimi Jenkins,,,First priority Colorado River 4.4 water for Policy 4a (661.43 taf/yr)
SR-CR2,SR-CR2,-12707874.76,4071449.18,Surface Storage Node,7,0.01,,,0,,,0.01,,,1,,,,,,,4,Mimi Jenkins,,,Second priority Colorado River 4.4 water for Policy 4a (3.55 maf/yr)
SR-CR3,SR-CR3,-12707874.76,4071449.18,Surface Storage Node,7,0.01,1045,Technical Memo: BDN2,0,,,0,1046,Technical Memo: BDN2,1,,,,,,,7,Brad Newlin,,,Colorado River Storage for MWD (850 taf/yr)
SR-CR,SR-CR,-13472113.33,4611248.031,Surface Storage Node,7,200,134,From BSTOR value of SANJASM node 175,0.005604,135,Calculated as slope between the minimum and maximum points from the area-capacity relationship as calculated using the function in RES.ND1 for SANJASM node 175,235,136,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the inital results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage. For Unconstrained runs; set equal to Base Case (Sanjasm NAA) ending (A02B20 change MJ 09/24/00),1,/UCD CAP1/SR-CR/EVAP_RATE(FT)//1MON/CAMANCHE RES-SANJASM_92/,137,Monthly evaporation rate for Camanche,/UCD CAP1/SR-CR/EL-AR-CAP///CAMANCHE RES-SANJASM_92/,138,calculated from given equation for SANJASM node 175,8,Brian Van Lienden,2,,Camanche Res
SR-DV,SR-DV,-13027716.06,3986545.266,Surface Storage Node,7,600,1050,50% of usable storage pool,0.00508,1051,Linear interpolation between max and min usable storage,600,1052,An 800 KAF reservoir with 400 KAF being allocated towards emergency storage,1,/UCD CAP1/SR-ER/EVAP_RATE(FT)//1MON/EASTSIDE/,1053,See Technical Memo BDN6.DOC,/UCD CAP1/SR-ER/EL-AR-CAP///EASTSIDE RESERVOIR/,1054,0,6,Jay Lund,,,Diamond Valley Lake (Formerly Eastside reservoir)
SR-EBMUD,SR-EBMUD,-13594678.6,4541343.826,Surface Storage Node,7,117.9000015,144,Calculated as 50% of maximum operating storage,0.01073917,145,"Calculated as slope between the minimum and maximum points from the area-capacity relationship; Temporarity set to zero from 1.073917E-02 in A03B18 during re-calibration to get optimized SR""s to stay full during calibration.",117.9000015,146,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the inital results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-EBMUD/EVAP_RATE(FT)//1MON/EBMUD AGGREGATE LOCAL STORAGE/,147,0,/UCD CAP1/SR-EBMUD/EL-AR-CAP///EBMUD AGGREGATE LOCAL STORAGE/,148,0,7,Brad Newlin,2,,EBMUD aggregate
SR-EL,SR-EL,-13499499.8,4755948.946,Surface Storage Node,7,66,155,R1 Card for HEC-3 Englebright Reservoir: dead storage,0.010196,156,Calculated as slope between the minimum and maximum points from the area-capacity relationship found in the HEC-3 Model input file; Temporarily set to 0 from 0.010196 in re-calibration in A03B17 to let reservoir stay full in wet periods.,66,157,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the inital results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-EL/EVAP_RATE(FT)//1MON/ENGLEBRIGHT LAKE-HEC3_YUBA/,158,EV Card forHEC-3 Englebright Reservoir: Monthly TS of evaporation,/UCD CAP1/SR-EL/EL-AR-CAP///ENGLEBRIGHT LAKE-HEC3_YUBA/,159,RS;RA;RE Cards for HEC-3 Englebright Reservoir: Storage; area; elevation relationship,13,Stacy Tanaka,2,,Englebright Lake
SR-GL,SR-GL,-13258483.1,4559939.219,Surface Storage Node,7,26,1058,50% of maximum usable storage,0.02246104,1059,linear interpolation between maximum and minimum storage,26,1060,equals initial storage,1,/UCD CAP1/SR-GL/EVAP_RATE(FT)/01JAN1920/1MON/GRANT LAKE/,1061,equal to the evaporation of Lake Isabella,/UCD CAP1/SR-GL/EL-AR-CAP///GRANT LAKE/,1062,includes only maximum and minimum storage points,6,Jay Lund,,,Grant Lake
SR-HHR,SR-HHR,-13334740.29,4572071.428,Surface Storage Node,7,330.6000061,1065,Calculated as 50% of maximum storage (up to V43).  V44: Large calibration flows in highly constrained SFPUC system were large; indicating that raising the storage to a higher value might be a more accurate representation.  Initial storage was calculated as the average of he storage outputs from V43 which were below capacity (RR).,0.005432507,1066,Calculated as slope between the minimum and maximum points from the area-capacity relationship,330.6000061,1067,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the initial results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-81/EVAP_RATE(FT)//1MON/DON PEDRO RES-DWR_514/,1068,Assumed to be the same as for New Don Pedro Reservoir - EV Card for DWRSIM CP81,/UCD CAP1/SR-HHR/EL-AR-CAP///HETCH HETCHY RES-DWR BULL 17-93/,1069,Assumes linear side slopes between the maximum storage and area and (0;0),13,Stacy Tanaka,3,,Hetch Hetchy Reservoir
SR-LA,SR-LA,-13130012.83,4319480.753,Surface Storage Node,7,52,1075,assumed to be 50% of maximum usable storage,0.031649999,1076,linear interpolation between  maximum and minimum storage values,52,1077,equals initial storage,1,/UCD CAP1/SR-LA/EVAP_RATE(FT)//1MON/LAA STORAGE/,1078,equals Lake Isabells evaporation,/UCD CAP1/SR-LA/EL-AR-CAP///LAA STORAGE/,1079,includes only maximum and minimum values,7,Brad Newlin,,,LAA Storage
SR-LB,SR-LB,-13590093,4652465.148,Surface Storage Node,7,806.2999878,166,Calculated as 50% of maximum operating storage,0.009746412,167,Calculated as slope between the minimum and maximum points from the area-capacity relationship; Temporarity set to 0 from 9.746412E-03 in A03B18 to re-calibrate and keep optimized reservoirs full in wet periods.,806.2999878,168,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the inital results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-LB/EVAP_RATE(FT)//1MON/LAKE BERRYESA/,169,0,/UCD CAP1/SR-LB/EL-AR-CAP///LAKE BERRYESA/,170,0,7,Brad Newlin,2,,Lake Berryessa
SR-LC,SR-LC,-13214509.66,4523624.816,Surface Storage Node,7,92.5,1083,assumed to 50% of maximum usable storage,0.0243,1084,linear interpolation between maximum and minimum values,92.5,1085,equals initial storage,1,/UCD CAP1/SR-LC/EVAP_RATE(FT)//1MON/LAKE CROWLEY/,1086,equals Lake Isabella evaporation,/UCD CAP1/SR-LC/EL-AR-CAP///LAKE CROWLEY/,1087,includes only maximum and minimum values for storage and area,7,Brad Newlin,,,Long Valley Reservoir (Lake Crowley)
SR-LI,SR-LI,-13180441.09,4252013.766,Surface Storage Node,7,281.8999939,1091,0,0.011412,1092,temorarily removed actual area-cap multiplier of 1.141243E-02 for V11a base case calibration run to get reservoir operations to work better in calibrating infeasibilities. V19; turning evap back on with Storage levels FXCed to V11a.,281.8999939,1093,Ending constrained to match initial - no operational data for Base Case.,1,/UCD CAP1/SR-LI/EVAP_RATE(FT)//1MON/LAKE ISABELLA/,1094,See BDN8.DOC,/UCD CAP1/SR-LI/EL-AR-CAP///LAKE ISABELLA/,1095,0,4,Mimi Jenkins,4,,Lake Isabella
SR-LK,SR-LK,-13247457.54,4357453.981,Surface Storage Node,7,77.09999847,1100,0,0.005912,1101,Temporarily removed correct value of 5.912026E-03 and replace with zero to turn off evaporation during calibration step to get better reservoir operations in V11a,77.09999847,1102,Ending constrained to match initial - no operational data for Base Case.,1,/UCD CAP1/SR-LK/EVAP_RATE(FT)//1MON/LAKE KAWEAH/,1103,See BDN8.DOC,/UCD CAP1/SR-LK/EL-AR-CAP///LAKE KAWEAH/,1104,0,4,Mimi Jenkins,4,,Lake Kaweah
SR-LL-LE,SR-LL-LE,-13354221.79,4564451.623,Surface Storage Node,7,216.6000061,1108,Calculated as 50% of maximum storage (up to V43).  V44: Large calibration flows in highly constrained SFPUC system were large; indicating that raising the storage to a higher value might be a more accurate representation.  Initial storage was calculated as the average of the storage outputs from V43 which were below capacity (RR).,0.008240956,1109,Calculated as slope between the minimum and maximum points from the area-capacity relationship,216.6000061,1110,Constrained ending storage set to equal initial storage; if setting the ending storage equal to the initial results in an infeasible run; the target persuasion function can be used.  The persuasion function applies a penalty of $1;000;000/AF for ending storages less than the initial storage.,1,/UCD CAP1/SR-81/EVAP_RATE(FT)//1MON/DON PEDRO RES-DWR_514/,1111,Assumed to be the same as for New Don Pedro Reservoir - EV Card for DWRSIM CP81,/UCD CAP1/SR-LL-LE/EL-AR-CAP///CHERRY-ELEANOR-DWR BULL 17-93/,1112,Assumes linear relationship between maximum storage and area and (0;0),13,Stacy Tanaka,3,,Lake Lloyd/Lake Eleanor
SR-LM,SR-LM,-13075685.24,4006402.265,Surface Storage Node,7,100.0999985,1118,Linear Interpolation between max and min usable storage pools,0.0175,1119,Linear interpolation between max and min usable storage,100.0999985,1120,eq. init. storage,1,/UCD CAP1/SR-LM/EVAP_RATE(FT)//1MON/LK MATHEWS/,1121,See Technical Memo BDN6.DOC,/UCD CAP1/SR-LM/EL-AR-CAP///LAKE MATHEWS/,1122,0,6,Jay Lund,,,Lake Mathews of MWDSC
SR-LSK,SR-LSK,-13038057.57,3972949.01,Surface Storage Node,7,33.79999924,1134,0,0.027899999,1135,Linear interpolation between max and min storage,33.79999924,1136,eq. init. storage,1,/UCD CAP1/SR-LSK/EVAP_RATE(FT)//1MON/LK SKINNER/,1137,0,/UCD CAP1/SR-LSK/EL-AR-CAP///LAKE SKINNER/,1138,Linear interpolation between max and min usable storage,6,Jay Lund,,,Lake Skinner input because of its separation of nodes and wq importance
