Name,From,To,Type,Type_ID,OriginNode,TerminalNode,Amplitude,AmplitudeMID,AmplitudeMID_text,Unit cost,CostMID,CostMID_text,CostMethod,CostMethod_text,LowerBound,LowerBoundMID,LowerBoundMID_text,UpperBound,UpperBoundMID,UpperBoundMID_text,LowerBoundMonthlyID,LowerBoundMonthlyMID,LowerBoundMonthlyMID_text,UpperBoundMonthlyID,UpperBoundMonthlyMID,UpperBoundMonthlyMID_text,ConstrainedFlowPathname,ConstrainedFlowPathnameMID,ConstrainedFlowPathnameMID_text,LowerBoundPathname,LowerBoundPathnameMID,LowerBoundPathnameMID_text,UpperBoundPathname,UpperBoundPathnameMID,UpperBoundPathnameMID_text,ConstraintMethod,ConstraintMethod_text,AuthorID,AuthorID_text,Categories,Boundary,Description
D517_D515,D517,D515,Diversion,3,116,115,1,660,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,/UCD CAP1/D517_D515/FLOW_LBC(KAF)//1MON/SANJASM FWREQ CP180/,,,,,,14,LowerBoundTimeSeries+NoUpperBound,6,Jay Lund,22,0,Mokelumne River Reach; old location minimum instream flow requirement
D517_Sink G505,D517,Sink G505,Diversion,3,116,252,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,/UCD CAP1/D517_Sink G505/FLOW_LOC//1MON/DA59/,,,,,,,,,54,ConstrainedTimeSeries,2,Andy Draper,22,0,DA 59 local depletion
D521_D522,D521,D522,Diversion,3,117,118,1,663,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,San Joaquin River Reach
D521_HSU9D521,D521,HSU9D521,Diversion,3,117,196,1,,,0,,,1,None,0,,,36.59999847,664,Upper bound constraint on agricultural deliveries from surface water for Policy 1,,,,,,,/UCD CAP4/D521_C68/FLOW_FXC(KAF)//1MON/CVGSM NAA ID114*0.15/,665,"Constrained delivery for Policy 4a from CVGSM delivery ID114 in Cnjdvsp2.nda. Flow divided among D507_C68; D515_C68; D521_C68 & D523_C68 with a total average annual delivery of 966.0 TAF.  Data for Oct 1990 - Sep 1993 calculated by linear regression with sum of DWRSIM CP507; CP515; CP521 & CP523 diversions; in ""C:\public\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,13,Stacy Tanaka,22,0,San Joaquin River div. to CVPM9
D522_D523,D522,D523,Diversion,3,118,119,1,666,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,San Joaquin River Reach
D523_D525,D523,D525,Diversion,3,119,120,1,667,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,San Joaquin River Reach
D523_HSU9D523,D523,HSU9D523,Diversion,3,119,197,1,,,0,,,1,None,0,,,80.40000153,668,Upper bound constraint on agricultural deliveries from surface water for Policy 1,,,,,,,/UCD CAP4/D523_C68/FLOW_FXC(KAF)//1MON/CVGSM NAA ID114*0.33/,669,"Constrained delivery for Policy 4a from CVGSM delivery ID114 in Cnjdvsp2.nda. Flow divided among D507_C68; D515_C68; D521_C68 & D523_C68 with a total average annual delivery of 966.0 TAF.  Data for Oct 1990 - Sep 1993 calculated by linear regression with sum of DWRSIM CP507; CP515; CP521 & CP523 diversions; in ""C:\public\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,13,Stacy Tanaka,22,0,San Joaquin River div. to CVPM9
D525_D528,D525,D528,Diversion,3,120,121,1,670,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,San Joaquin River Reach
D525_D550,D525,D550,Diversion,3,120,124,1,671,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Old River
D528_CN2,D528,CN2,Diversion,3,121,74,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,/UCD CAP1/D528_CALB/FLOW_FXC(KAF)//1MON/A03B12 & DWRSIM CP57/,,,,,,,,,54,ConstrainedTimeSeries,4,Mimi Jenkins,22,0,Calibration add flow to match DWRSIM514 CP57 CCWD Diversion to Calvin total CCWD diversion
D528_D509,D528,D509,Diversion,3,121,112,1,648,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,San Joaquin River Reach
D528_Mallard Slough PMP,D528,MallSL PMP,Diversion,3,121,221,1,672,no losses,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,,,,,,,,,,,673,50 cfs is the pump station capacity,11,NoLowerBound+NoUpperBound,4,Mimi Jenkins,22,0,Mallard Slough diversion to Pumping Plant
D541_Required Delta Outflow,D541,Req Delta,Diversion,3,122,224,1,675,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,/GWUPD_PF/D541_REQUIRED DELTA OUTFLOW/FLOW_DIV(KAF)//1MON/CALSIM II 09 TS/,,,,,,,,,54,ConstrainedTimeSeries,6,Jay Lund,22,0,Required Delta Outflow
D541_Surplus Delta Outflow,D541,Surp Delta,Diversion,3,122,274,1,676,no losses,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Surplus Delta Outflow
D550_C309,D550,C309,Diversion,3,124,37,1,371,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Old River
D550_Contra Costa 1 PMP,D550,CC1 PMP,Diversion,3,124,75,1,515,no losses,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,,,,,,,,,,,516,300 cfs is the pump station capacity,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Rock Slough Diversion to Contra Costa 1 Pumping Plant
D55_C22,D55,C22,Diversion,3,123,21,1,296,no losses,0,,,1,None,0,,,3.40E+38,,,,,,18,297,Infrastructure capacity: 175 cfs,/UCD CAP4/D55_C22/FLOW_FXC(KAF)//1MON/DWRSIM514 CP55 DIVR/,,,,,,/GWUPD_FINAL/D55_C22/FLOW_UBC(KAF)//1MON/CALSIMII_2009/,,,31,NoLowerBound+MonthlyUpperBound,6,Jay Lund,22,0,Sacramento River diversion to North Bay Aqueduct
D55_D507,D55,D507,Diversion,3,123,111,1,646,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Sacramento River Reach
D59_Banks PMP,D59,Banks PMP,Diversion,3,125,3,1,217,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,California Aqueduct; diversion to Banks Pumping Plant
D59_C309,D59,C309,Diversion,3,125,37,1,372,no losses,0,,,1,None,0,,,0,,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,8,Brian Van Lienden,22,0,Isolated Facility Distribution
D59_Tracy PMP,D59,Tracy PMP,Diversion,3,125,291,1,677,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,22,0,Delta Mendota Canal; diversion to Tracy Pumping Plant
D5_D73,D5,D73,Diversion,3,109,129,1,628,no losses,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,,,,,,,/UCD CECT/D5_D73/FLOW_LBC(KAF)//1MON/CALSIM II 2001G-ARC C5/,629,PROSIM node 4 lower bound constraint; Minimum Insteam Flow Requirement,,,,14,LowerBoundTimeSeries+NoUpperBound,13,Stacy Tanaka,11,0,Sacramento River between Keswick Reservoir and Clear Creek inflow; minimum instream flow requirement
D5_HSU1D5,D5,HSU1D5,Diversion,3,109,166,1,,,0,,,1,None,0,,,7.300000191,630,Upper bound constraint on agricultural deliveries from surface water for Policy 1,,,,,,,/UCD CAP4/D5_C3/FLOW_FXC(KAF)/01JAN1920/1MON/CVGSM NAA ID2*1/,631,"Constrained delivery for Policy 4a from CVGSM delivery ID2 in Cnjdvsp2.nda; with an average annual delivery of 22.2 TAF.  Data for Oct 1990 - Sep 1993 calculated by linear regression with DWRSIM CP74 diversion; in ""C:\public\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,11,0,surface delivery CVPM 1
D5_T41,D5,T41RED,Diversion,3,109,285,1,,,0,,,1,None,0,,,0,,,75,632,Diversion from Keswick to Redding Demand (64% of demand -fixed); lower bound for July reduced by 0.04 to avoid infeasibility,76,633,Diversion from Keswick to Redding Demand (64% of demand -fixed),,,,,,,,,,13,MonthlyLowerBound+NoUpperBound,6,Jay Lund,11,0,Sacramento River diversions to the city of Redding
D605_D606,D605,D606,Diversion,3,431,432,1,1840,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,San Joaquin River between Friant Dam and Gravelly Ford Reach 2
D605_Sink G102,D605,Sink G102,Diversion,3,431,733,1,1841,none,0,,,1,None,0,,,3.40E+38,,,,,,,,,/GWUPD_FINAL/D605_SINK G102/FLOW_LOC(KAF)//1MON/DEPLETION SJR-MILLERTO/,1842,"Derived by using negative values of the calculated sum of runoff and groundwater gains from the CVGSM output file ""\Spiff\ex_hobbes\CVPIAPEIS\Disk2\CVGSM\NAA\OUTPUT\strmdt2a.nea""",,,,,,,54,ConstrainedTimeSeries,6,Jay Lund,33,0,Depletion: San Joaquin River between Friant Dam and Gravelly Ford
D606_D609,D606,D609,Diversion,3,432,434,1,1847,no losses.  Changed amplitude from 0.48 back to 1.0; since losses to groundwater at Gravelly Ford are modeled elsewhere.  Will need to check that 1a flows are not significantly different than 4a flows; if so; will need to reconsider (Randy R.- 8/1/00),0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,San Joaquin River between Gravelly Ford and Coachella Bypass
D606_HSU13D606,D606,HSU13D606,Diversion,3,432,607,1,,,0,,,1,None,0,,,2.200000048,1848,Upper bound constraint on agricultural surface water deliveries for Policy 1 only,,,,,,,/UCD CAP4/D606_C46/FLOW_FXC(KAF)/01JAN1920/1MON/CVGSM NAA ID78*0.5/,1849,"Constrained delivery for Policy 4a from CVGSM delivery ID78 in Cnjdvsp2.nda; with an average annual delivery of 5.9 TAF.  Data for Oct 1990 - Sep 1993 calculated by linear regression with DWRSIM CP606 diversion; in ""\Spiff\ex_hobbes\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,33,0,surface delivery CVPM 13
D606_HSU16D606,D606,HSU16D606,Diversion,3,432,623,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,/UCD CAP1/D606_SINK/FLOW_FXC(KAF)//1MON/BOUNDARY FLOW 3 WITH LOSSES/,1850,Calculated boundary flows- see source file.,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,34,1,Boundary Flow - SJ River Riparian export to CVPM 16 (C50)
D608_D731,D608,D731,Diversion,3,433,480,1,1851,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,Mendota Pool
D608_HSU14D608,D608,HSU14D608,Diversion,3,433,615,1,,,0,,,1,None,0,,,4.900000095,,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,DMC Diversion to CVPM 13 (C91) - 4.9 upper bound was set by Stacy
D608_HSU15D608,D608,HSU15D608,Diversion,3,433,620,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,/UCD CAP1/D608_SINK/FLOW_FXC(KAF)//1MON/BOUNDARY FLOW 3 WITH LOSSES/,1852,Calculated boundary flows- see source file.,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,34,1,DMC Ag export to CVPM 14 (C91) and CVPM 15 (C90)
D609_C48,D609,C48,Diversion,3,434,349,1,1462,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,San Joaquin River diversion to Chowchilla Bypass
D609_D608,D609,D608,Diversion,3,434,433,1,1853,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,San Joaquin River flood flow to Mendota Pool
D612_D676,D612,D676,Diversion,3,435,459,1,1856,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,San Joaquin River Reach
D613_D615,D613,D615,Diversion,3,436,437,1,,,0,,,1,None,0,,,0,,,,,,,,,,,,/UCD CAP1/SOURCE_D615/FLOW_LOC(KAF)//1MON/BOUNDARY FLOW 3 WITH LOSSES/,1858,This is the same timeseries that is the inflow to Region 3; however it should be noted that despite a LB timeseries being put into place; the requried flow is actually zero.  There are no CVPM 14 surface water return flows.,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,,0,Return flow from CVPM 14 to the DMC in Region 3.
D613_Sink D613,D613,Sink D613,Diversion,3,436,718,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,/UCD CAP1/D613_SINK/FLOW_FXC(KAF)//1MON/BOUNDARY FLOW 3 WITH LOSSES/,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,43,1,Evaporation ponds for CVPM 14 (Westlands WD) - no flow
D615_D640,D615,D640,Diversion,3,437,444,1,1859,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,Refuge 2 and CVPM14 return
D616_C10,D616,C10,Diversion,3,438,301,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,2,Andy Draper,33,0,San Joaquin River riparian diversions
D616_C42,D616,C42,Diversion,3,438,54,1,,,-0.029599998,1862,Temporary persuasion benefit to move water thru delta; up to V20 set at -0.2; changed in V21 to -0.02 (same as storage persuasion value),2,Constant,0,,,3.40E+38,,,,,,,,,/UCD CAP1/D616_SINK/FLOW_FXC(KAF)//1MON/BOUNDARY FLOW REG 3/,1863,Used in early CALVIN runs to match San Joaquin River flow at Vernalis to DWRSIM Run 514.  In later runs; the link is left unconstrained; and calibration flows at D616 are used to match DWRSIM.,/UCD CAP1/D616_SINK/FLOW_LBC(KAF)//1MON/BOUNDARY FLOW REG 3/,1864,Flows from DWRSIM 514 on this stretch of the San Joaquin are used as lower bound time varying constraints in the 1a run (RR;A02C06).,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,32,1,San Joaquin outflow from Reg 3 at Vernalis
D616_CN3,D616,CN3,Diversion,3,438,389,1,,,2220000,1675,Cost used when using CALB links as debug flows.  Otherwise; when calibration flows are implemented; TS are used instead of link cost (RR).,1,None,0,,,0,1676,Calibration link is being turned off in this run; to see if refuge inflow conveyance gains previously inadvertently omitted will trigger a debug flow at D694 (RR; V38).  V40- Also turned off here to re-calibrate from changes.,,,,,,,/UCD CAP1/D616_CALB/FLOW_FXC(KAF)//1MON/A03C45 MATCH DWRSIM514/,1677,Calibration flow used to match SJR flow at Vernalis to DWRSIM 514; using flow results from A03C36 (RR; A03C37).  Calibration flow adjusted to results from A03C38 (RR; A03C39).  Adjusted once again to results from A03C40 (RR).  And again; from A03C45 (RR).,,,,,,,54,ConstrainedTimeSeries,13,Stacy Tanaka,33,0,Calibration flow to remove water to match DWRSIM on SJR at Vernalis (outflow to Delta)
D619_D691,D619,D691,Diversion,3,439,464,1,1867,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,San Joaquin River Reach
D61_C301,D61,C301,Diversion,3,126,29,1,337,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,/UCD CECT/D61_C301/FLOW_LBC(KAF)//1MON/CALSIM II 2001G-ARC C129/,338,WY 1991-93 data are duplicated from WY 1933-35 data; due to the near duplication of these and immediately preceding water year types according to the 40-30-30 Four River Index for the Sacramento Basin; Minimum Insteam Flow Requirement,,,,14,LowerBoundTimeSeries+NoUpperBound,13,Stacy Tanaka,11,0,Sacramento River DA15 outflow; minimum instream flow (Sacramento Navigation Control Point)
D622_D624,D622,D624,Diversion,3,440,441,1,1872,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,Fresno River Reach
D624_C48,D624,C48,Diversion,3,441,349,1,1463,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,Fresno River Reach
D624_HAR13,D624,HAR13,Diversion,3,441,1001,1,,,6.5,,,2,Constant,0,,,0,,,,,,,,,/GWUPD1/D624_HAR13/FLOW_FXC(KAF)//1MON/C2VSIM_FXDARTRECHARGE/,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,,0,Artificial Recharge diversion from Fresno R riparian
D624_HSU13D624,D624,HSU13D624,Diversion,3,441,608,1,,,0,,,1,None,0,,,62.90000153,1875,Upper bound constraint on agricultural surface water deliveries for Policy 1 only,,,,,,,/UCD CAP4/D624_C46/FLOW_FXC(KAF)/01JAN1920/1MON/CVGSM NAA ID77*1/,1876,"Constrained delivery for Policy 4a from CVGSM delivery ID77 in Cnjdvsp2.nda; with an average annual delivery of 52.8 TAF.  Data for Oct 1990 - Sep 1993 calculated by matching years with previous years"" CVGSM net (DWRSIM CP624 + CP634) minus diversions (DWRSIM CP603 + CP604) (1991=1990; 1992=1990; 1993=1962); in ""\Spiff\ex_hobbes\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,33,0,surface delivery CVPM 13
D624_Sink G43,D624,Sink G43,Diversion,3,441,757,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,/GWUPD_FINAL/D624_SINK G43/FLOW_LOC(KAF)//1MON/DEPLETION FRESNO/,1877,"Derived by using negative values of the calculated sum of runoff and groundwater gains from the CVGSM output file ""\Spiff\ex_hobbes\CVPIAPEIS\Disk2\CVGSM\NAA\OUTPUT\strmdt2a.nea""",,,,,,,54,ConstrainedTimeSeries,6,Jay Lund,33,0,Depletion: Fresno River
D632_D634,D632,D634,Diversion,3,442,443,1,1879,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,Chowchilla River Reach
D634_C47,D634,C47,Diversion,3,443,348,1,1461,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,33,0,Chowchilla River Reach
D634_HAR13,D634,HAR13,Diversion,3,443,1001,1,,,6.5,,,2,Constant,0,,,0,,,,,,,,,/GWUPD1/D634_HAR13/FLOW_FXC(KAF)//1MON/C2VSIM_FXDARTRECHARGE/,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,,0,Artificial recharge from Chowchilla R riparian to GW-13
D634_HSU13D634,D634,HSU13D634,Diversion,3,443,609,1,,,0,,,1,None,0,,,47.20000076,1882,Upper bound constraint on agricultural surface water deliveries for Policy 1 only,,,,,,,/UCD CAP4/D634_C46/FLOW_FXC(KAF)/01JAN1920/1MON/CVGSM NAA ID76*1/,1883,"Constrained delivery for Policy 4a from CVGSM delivery ID76 in Cnjdvsp2.nda; with an average annual delivery of 56.4 TAF.  Data for Oct 1990 - Sep 1993 calculated by matching years with previous years"" CVGSM net (DWRSIM CP624 + CP634) minus diversions (DWRSIM CP603 + CP604) (1991=1990; 1992=1990; 1993=1962); in ""\Spiff\ex_hobbes\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,33,0,surface delivery CVPM 13
D634_Sink G42,D634,Sink G42,Diversion,3,443,756,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,/GWUPD_FINAL/D634_SINK G42/FLOW_LOC(KAF)//1MON/DEPLETION CHOWCHILLA/,1884,"Derived by using negative values of the calculated sum of runoff and groundwater gains from the CVGSM output file ""\Spiff\ex_hobbes\CVPIAPEIS\Disk2\CVGSM\NAA\OUTPUT\strmdt2a.nea""",,,,,,,54,ConstrainedTimeSeries,6,Jay Lund,33,0,Depletion: Chowchilla River
D640_D694,D640,D694,Diversion,3,444,467,1,1885,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,Refuge 2 and CVPM14 return
D642_D643,D642,D643,Diversion,3,445,446,1,1887,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,Merced River Reach
D643_D645,D643,D645,Diversion,3,446,447,1,1891,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,Merced River Reach
D643_Sink G105,D643,Sink G105,Diversion,3,446,736,1,1892,none,0,,,1,None,0,,,3.40E+38,,,,,,,,,/GWUPD_FINAL/D643_SINK G105/FLOW_LOC(KAF)//1MON/DEPLETION UPPER MERCED/,1893,"Derived by using negative values of the calculated sum of runoff and groundwater gains from the CVGSM output file ""\Spiff\ex_hobbes\CVPIAPEIS\Disk2\CVGSM\NAA\OUTPUT\strmdt2a.nea""",,,,,,,54,ConstrainedTimeSeries,6,Jay Lund,33,0,Depetion: upper Merced River
D645_D646,D645,D646,Diversion,3,447,448,1,1894,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,/UCD CECT/D645_D646/FLOW_LBC(KAF)/01JAN1920/1MON/CALSIM II 2001G-ARC C562/,1895,Minimum instream flow requirement based on CalSim II Bench Mark Studies 2020 LOD.  Created by Ines Ferreira Summer 2002.  040104 skt,,,,14,LowerBoundTimeSeries+NoUpperBound,13,Stacy Tanaka,33,0,Merced River Reach - Instream Flow Requirement downstream of Sanjasm CP50
D645_HSU12D645,D645,HSU12D645,Diversion,3,447,601,1,,,0,,,1,None,0,,,5.900000095,1896,Upper bound constraint on agricultural surface water deliveries for Policy 1 only,,,,,,,/UCD CAP4/D645_C45/FLOW_FXC(KAF)/01JAN1920/1MON/CVGSM NAA ID70*1/,1897,"Constrained delivery for Policy 4a from CVGSM delivery ID70 in Cnjdvsp2.nda; with an average annual delivery of 23.1 TAF.  Data for Oct 1990 - Sep 1993 calculated by linear regression with DWRSIM CP645 diversion; in ""\Spiff\ex_hobbes\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,33,0,surface delivery CVPM 12
D645_HSU13D645,D645,HSU13D645,Diversion,3,447,610,1,,,0,,,1,None,0,,,122.5,1898,Upper bound constraint on agricultural surface water deliveries for Policy 1 only,,,,,,,/UCD CAP4/D645_C46/FLOW_FXC(KAF)/01JAN1920/1MON/CVGSM NAA ID74*1/,1899,"Constrained delivery for Policy 4a from CVGSM delivery ID74 in Cnjdvsp2.nda; with an average annual delivery of 504.8 TAF.  Data for Oct 1990 - Sep 1993 calculated by linear regression with DWRSIM CP645 diversion; in ""\Spiff\ex_hobbes\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,33,0,surface delivery CVPM 13
D645_T66,D645,T66Turlock,Diversion,3,447,856,1,,,74,1900,Estimate based on $30 local conveyance/distribution and $20 water treatment cost for Central Valley Cities,2,Constant,0,,,0,1901,7.9 for 2100 historic runs,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,,0,Transfer of AG AW from Merced ID to urban use from land conversion
D646_D647,D646,D647,Diversion,3,448,449,1,1903,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,Merced River Reach
D647_D649,D647,D649,Diversion,3,449,450,1,1904,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,8,Brian Van Lienden,33,0,Merced River Reach
D647_Sink G104,D647,Sink G104,Diversion,3,449,735,1,1905,none,0,,,1,None,0,,,3.40E+38,,,,,,,,,/GWUPD_FINAL/D647_SINK G104/FLOW_LOC(KAF)//1MON/DEPLETION LOWER MERCED/,1906,"Derived by using negative values of the calculated sum of runoff and groundwater gains from the CVGSM output file ""\Spiff\ex_hobbes\CVPIAPEIS\Disk2\CVGSM\NAA\OUTPUT\strmdt2a.nea""",,,,,,,54,ConstrainedTimeSeries,6,Jay Lund,33,0,Depletion: lower Merced River
D649_D695,D649,D695,Diversion,3,450,468,1,1907,no losses,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,/UCD CECT/D649_D695/FLOW_LBC(KAF)/01JAN1940/1MON/CALSIM II 2001G-ARC C567/,1908,Minimum instream flow requirement based on CalSim II Bench Mark Studies 2020 LOD.  Created by Ines Ferreira Summer 2002.  040104 skt,,,,14,LowerBoundTimeSeries+NoUpperBound,13,Stacy Tanaka,33,0,Merced River Reach; minimum instream flow requirement near mouth - Sanjasm CP55
D649_HSU12D649,D649,HSU12D649,Diversion,3,450,602,1,,,0,,,1,None,0,,,13.39999962,1909,Upper bound constraint on agricultural surface water deliveries for Policy 1 only,,,,,,,/UCD CAP4/D649_C45/FLOW_FXC(KAF)/01JAN1920/1MON/CVGSM NAA ID71*1/,1910,"Constrained delivery for Policy 4a from CVGSM delivery ID71 in Cnjdvsp2.nda; with an average annual delivery of 60.6 TAF.  Data for Oct 1990 - Sep 1993 calculated by linear regression with DWRSIM CP649 diversion; in ""\Spiff\ex_hobbes\Report\Software & Data Appendices\P [Policy 4a]\Extensions 1990-1993\Alt 4 Diversions 3-7-00 extMJ.xls""",,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,33,0,surface delivery CVPM 12
